"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","YIBSZFI","YIBSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","323","Firms with 16 or more years in business","2020","4450","W","69913","2143333","11.3","S","33.2","16.3",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","30","White","001","Total","311","Firms with less than 2 years in business","2020","17443","W","83647","2244462","6.7","S","12.3","30.0",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","30","White","001","Total","318","Firms with 2 to 3 years in business","2020","17146","W","140503","2247581","5.6","S","23.1","12.8",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","30","White","001","Total","319","Firms with 4 to 5 years in business","2020","12796","W","92405","2429043","4.8","S","8.7","20.4",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","30","White","001","Total","321","Firms with 6 to 10 years in business","2020","19064","W","151341","3475323","5.8","S","14.6","10.7",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","30","White","001","Total","322","Firms with 11 to 15 years in business","2020","11620","W","122631","2832534","8.1","S","19.1","19.6",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","001","Total","30","White","001","Total","323","Firms with 16 or more years in business","2020","24721","W","437663","19496329","5.4","S","12.2","6.0",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","30","White","001","Total","311","Firms with less than 2 years in business","2020","4338","U","16088","392885","8.8","S","26.4","14.9",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","30","White","001","Total","318","Firms with 2 to 3 years in business","2020","4909","U","29695","493258","14.7","S","46.1","31.3",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","30","White","001","Total","319","Firms with 4 to 5 years in business","2020","3381","U","19028","359191","18.2","S","23.3","20.0",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","30","White","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","30","White","001","Total","322","Firms with 11 to 15 years in business","2020","2342","U","18554","638541","23.5","S","43.1","40.6",
"0100000US","United States","71","Arts, entertainment, and recreation","002","Female","001","Total","30","White","001","Total","323","Firms with 16 or more years in business","2020","4772","W","43547","3039337","11.3","S","38.3","30.7",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","30","White","001","Total","311","Firms with less than 2 years in business","2020","9479","U","49501","1538936","11.1","S","15.6","39.8",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","30","White","001","Total","318","Firms with 2 to 3 years in business","2020","9513","U","83549","1462486","12.3","S","24.8","22.8",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","30","White","001","Total","319","Firms with 4 to 5 years in business","2020","7088","W","53233","1795330","8.8","S","14.4","25.8",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","30","White","001","Total","321","Firms with 6 to 10 years in business","2020","11698","W","103046","2325210","9.7","S","17.8","13.0",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","30","White","001","Total","322","Firms with 11 to 15 years in business","2020","6970","W","84772","1875333","8.5","S","31.4","26.7",
"0100000US","United States","71","Arts, entertainment, and recreation","003","Male","001","Total","30","White","001","Total","323","Firms with 16 or more years in business","2020","15402","W","321824","14534377","7.5","S","12.1","4.8",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","30","White","001","Total","311","Firms with less than 2 years in business","2020","3629","T","18059","312641","8.1","S","28.7","27.0",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","30","White","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","25,000 to 49,999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","30","White","001","Total","319","Firms with 4 to 5 years in business","2020","2326","T","20144","274522","16.2","S","32.4","38.1",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","30","White","001","Total","321","Firms with 6 to 10 years in business","2020","3910","U","32183","537402","10.2","S","30.3","27.6",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","30","White","001","Total","322","Firms with 11 to 15 years in business","2020","2310","U","19306","318660","14.2","S","32.2","25.2",
"0100000US","United States","71","Arts, entertainment, and recreation","004","Equally male/female","001","Total","30","White","001","Total","323","Firms with 16 or more years in business","2020","4547","W","72293","1922615","11.2","S","31.5","17.6",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","30","White","001","Total","311","Firms with less than 2 years in business","2020","973","R","4030","93252","36.8","S","40.9","38.3",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","30","White","001","Total","318","Firms with 2 to 3 years in business","2020","959","R","3285","54055","34.8","S","44.9","49.7",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","30","White","001","Total","319","Firms with 4 to 5 years in business","2020","723","R","5673","111061","36.1","S","55.9","54.8",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","30","White","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","30","White","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","020","Hispanic","30","White","001","Total","323","Firms with 16 or more years in business","2020","526","R","4790","157328","36.4","S","35.2","47.8",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","30","White","001","Total","311","Firms with less than 2 years in business","2020","406","M","1101","19028","41.2","S","62.7","38.8",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","30","White","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","30","White","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","30","White","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","30","White","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","028","Equally Hispanic/non-Hispanic","30","White","001","Total","323","Firms with 16 or more years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","30","White","001","Total","311","Firms with less than 2 years in business","2020","16064","W","78516","2132183","7.3","S","13.2","31.7",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","30","White","001","Total","318","Firms with 2 to 3 years in business","2020","16046","W","136869","2189831","7.3","S","23.0","13.0",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","30","White","001","Total","319","Firms with 4 to 5 years in business","2020","11827","W","85644","2287770","5.6","S","10.0","22.3",
"0100000US","United States","71","Arts, entertainment, and recreation","001","Total","029","Non-Hispanic","30","White","001","Total","321","Firms with 6 to 10 years in business","2020","18367","W","149057","3398152","6.6","S","14.8","10.6",
